# VIPERS Database
# File    : VIPERS_W4_SPECTRO_PDR1.txt.gz
# Date    : 2013-10-15 10:46
# Table   : W4_SPECTRO_PDR1
# Columns : 14
# Rows    : 30698
# SQL     : SELECT W4_SPECTRO_PDR1.id_IAU, W4_SPECTRO_PDR1.num, W4_SPEC
#           TRO_PDR1.alpha, W4_SPECTRO_PDR1.delta, W4_SPECTRO_PDR1.selm
#           ag, W4_SPECTRO_PDR1.errselmag, W4_SPECTRO_PDR1.pointing, W4
#           _SPECTRO_PDR1.quadrant, W4_SPECTRO_PDR1.zflg, W4_SPECTRO_PD
#           R1.zspec, W4_SPECTRO_PDR1.epoch, W4_SPECTRO_PDR1.photoMask,
#            W4_SPECTRO_PDR1.tsr, W4_SPECTRO_PDR1.ssr FROM W4_SPECTRO_P
#           DR1
# id_IAU	num	alpha	delta	selmag	errselmag	pointing	quadrant	zflg	zspec	epoch	photoMask	tsr	ssr
# CHAR	VARCHAR	DOUBLE	DOUBLE	FLOAT	FLOAT	VARCHAR	INT	FLOAT	FLOAT	INT	CHAR	FLOAT	FLOAT
# 		deg	deg	mag	mag								
VIPERS 402080316	402080316	331.801768	1.151374	21.8886	0.0186	W4P007	2	  2.2	0.7991	1	1	0.4508	0.838
VIPERS 402055906	402055906	331.804694	1.045545	22.4674	0.0434	W4P007	2	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 402059496	402059496	331.806736	1.063698	20.2455	0.0070	W4P007	2	  2.5	0.4485	1	1	0.4392	0.837
VIPERS 402056211	402056211	331.810617	1.047664	20.6835	0.0097	W4P007	2	  1.2	0.9576	1	1	0.4582	-1.000
VIPERS 402077862	402077862	331.809903	1.141109	21.4531	0.0122	W4P007	2	  3.5	0.5960	1	1	0.4519	0.914
VIPERS 402062575	402062575	331.812281	1.076833	19.3090	0.0020	W4P007	2	  4.2	0.0000	1	1	-1.0000	-1.000
VIPERS 402073094	402073094	331.812732	1.124411	19.2136	0.0027	W4P007	2	  4.5	0.5038	1	1	0.4315	0.981
VIPERS 402054496	402054496	331.814456	1.038863	22.1182	0.0286	W4P007	2	  9.5	0.7861	1	1	0.4524	0.771
VIPERS 402055341	402055341	331.815732	1.043700	21.0714	0.0140	W4P007	2	  0.0	9.9999	1	1	0.4410	-1.000
VIPERS 402055160	402055160	331.817119	1.042659	20.5621	0.0059	W4P007	2	  3.5	0.7876	1	1	0.4582	0.939
VIPERS 402067785	402067785	331.817914	1.099238	21.0460	0.0093	W4P007	2	  4.5	0.6602	1	1	0.4410	0.920
VIPERS 402081835	402081835	331.818194	1.157758	22.1815	0.0161	W4P007	2	  1.5	0.6305	1	1	0.4524	-1.000
VIPERS 402062733	402062733	331.819436	1.077161	21.9354	0.0193	W4P007	2	  3.5	0.9830	1	1	0.4508	0.781
VIPERS 402080753	402080753	331.823385	1.151968	21.7665	0.0164	W4P007	2	 22.2	0.0000	1	1	-1.0000	-1.000
VIPERS 402080597	402080597	331.824154	1.151787	21.9173	0.0180	W4P007	2	  3.5	0.5575	1	1	0.4508	0.844
VIPERS 402068575	402068575	331.825857	1.102855	23.9090	0.1609	W4P007	2	 20.0	9.9999	1	1	-99.0000	-99.000
VIPERS 402068777	402068777	331.827816	1.103346	20.5444	0.0072	W4P007	2	  2.2	0.6307	1	1	0.4582	0.959
VIPERS 402056020	402056020	331.830190	1.045684	22.0347	0.0255	W4P007	2	  2.2	0.6800	1	1	0.4524	0.756
VIPERS 402057168	402057168	331.832387	1.051738	21.3050	0.0116	W4P007	2	  3.2	0.5174	1	1	0.4519	0.858
VIPERS 402068238	402068238	331.833092	1.101964	22.3009	0.0208	W4P007	2	  1.5	1.0292	1	1	0.4463	-1.000
VIPERS 402082662	402082662	331.833289	1.160978	21.8878	0.0206	W4P007	2	  3.5	0.7456	1	1	0.4508	0.838
VIPERS 402059768	402059768	331.835839	1.064785	20.9504	0.0159	W4P007	2	  3.5	0.5595	1	1	0.4479	0.949
VIPERS 402074181	402074181	331.836242	1.126485	22.3613	0.0254	W4P007	2	  2.5	0.7951	1	1	0.4463	0.771
VIPERS 402058038	402058038	331.837423	1.055670	21.6333	0.0258	W4P007	2	  9.2	0.8510	1	1	0.4525	0.821
VIPERS 402070067	402070067	331.837888	1.108710	21.9900	0.0213	W4P007	2	  9.2	0.3310	1	1	0.4508	0.943
VIPERS 402082724	402082724	331.838700	1.160372	21.3043	0.0133	W4P007	2	  3.5	0.7880	1	1	0.4519	0.903
VIPERS 402068036	402068036	331.841306	1.101065	20.7876	0.0098	W4P007	2	  3.2	0.5966	1	1	0.4479	0.949
VIPERS 402070101	402070101	331.842578	1.110035	20.0115	0.0042	W4P007	2	  4.5	0.5968	1	1	0.4392	0.967
VIPERS 402056448	402056448	331.844366	1.048525	21.8925	0.0298	W4P007	2	  9.2	0.2956	1	1	0.4508	0.564
VIPERS 402071636	402071636	331.844231	1.115351	22.0333	0.0164	W4P007	2	  4.2	0.5950	1	1	0.4524	0.718
VIPERS 402056578	402056578	331.846485	1.048622	20.9156	0.0085	W4P007	2	  4.2	0.0000	1	1	0.4479	-1.000
VIPERS 402065102	402065102	331.846239	1.088162	22.1765	0.0225	W4P007	2	  3.5	0.6630	1	1	0.4524	0.756
VIPERS 402057924	402057924	331.848664	1.054809	22.3149	0.0309	W4P007	2	  2.5	0.6641	1	1	0.4463	0.756
VIPERS 402056735	402056735	331.850599	1.051575	20.2016	0.0069	W4P007	2	  4.5	0.5622	1	1	0.4392	0.967
VIPERS 402069343	402069343	331.850304	1.105652	21.0996	0.0148	W4P007	2	  1.2	0.9650	1	1	0.4410	-1.000
VIPERS 402081293	402081293	331.851322	1.154357	22.2897	0.0439	W4P007	2	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 402056768	402056768	331.852435	1.049552	21.5260	0.0145	W4P007	2	  3.5	0.5567	1	1	0.4525	0.844
VIPERS 402079947	402079947	331.853335	1.149007	20.6863	0.0057	W4P007	2	  4.5	0.5474	1	1	0.4582	0.935
VIPERS 402070919	402070919	331.856480	1.112790	22.0800	0.0182	W4P007	2	  2.5	0.8240	1	1	0.4524	0.750
VIPERS 402053260	402053260	331.857484	1.036078	19.5195	0.0037	W4P007	2	  4.4	0.5470	1	1	0.4290	0.983
VIPERS 402079844	402079844	331.858016	1.149021	21.0796	0.0138	W4P007	2	  3.2	0.5464	1	1	0.4410	0.858
VIPERS 402055420	402055420	331.859184	1.043389	21.5584	0.0170	W4P007	2	  1.5	0.7460	1	1	0.4525	-1.000
VIPERS 402054391	402054391	331.860492	1.038384	21.6138	0.0126	W4P007	2	  3.4	0.5469	1	1	0.4525	0.782
VIPERS 402057034	402057034	331.862254	1.050469	21.0199	0.0078	W4P007	2	  4.2	0.0000	1	1	0.4410	-1.000
VIPERS 402076692	402076692	331.861990	1.136477	22.0945	0.0159	W4P007	2	  3.5	0.7684	1	0	-99.0000	-99.000
VIPERS 402062745	402062745	331.863877	1.077094	21.9973	0.0303	W4P007	2	  1.2	0.8599	1	1	0.4508	-1.000
VIPERS 402061379	402061379	331.865511	1.073104	21.9615	0.0281	W4P007	2	  3.5	0.8890	1	1	0.4508	0.821
VIPERS 402075510	402075510	331.866989	1.130907	21.2248	0.0105	W4P007	2	  0.0	9.9999	1	1	0.4410	-1.000
VIPERS 402055886	402055886	331.870209	1.045211	22.0076	0.0186	W4P007	2	  3.5	0.5490	1	1	0.4524	0.646
VIPERS 402063955	402063955	331.869094	1.082578	22.3784	0.0319	W4P007	2	  2.2	0.8245	1	1	0.4463	0.750
VIPERS 402058011	402058011	331.873528	1.055821	20.2009	0.0042	W4P007	2	  4.2	0.0000	1	1	-1.0000	-1.000
VIPERS 402081982	402081982	331.873156	1.159945	21.6382	0.0127	W4P007	2	  3.5	0.8790	1	1	0.4525	0.821
VIPERS 402054025	402054025	331.874760	1.036728	21.7172	0.0137	W4P007	2	  3.5	0.5486	1	1	0.4525	0.782
VIPERS 402062573	402062573	331.874746	1.076173	22.1873	0.0274	W4P007	2	  2.2	0.8241	1	1	0.4524	0.750
VIPERS 402072255	402072255	331.875293	1.118085	22.4576	0.0318	W4P007	2	  9.5	0.8894	1	1	0.4463	0.750
VIPERS 402053901	402053901	331.876962	1.036107	22.1335	0.0210	W4P007	2	  1.2	1.0220	1	1	0.4524	-1.000
VIPERS 402062618	402062618	331.877600	1.076924	22.4397	0.0299	W4P007	2	  2.5	0.8696	1	1	0.4463	0.750
VIPERS 402075046	402075046	331.877433	1.129726	22.1582	0.0336	W4P007	2	  2.5	0.8790	1	1	0.4524	0.750
VIPERS 402057375	402057375	331.882676	1.053152	22.0196	0.0310	W4P007	2	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 402071584	402071584	331.882692	1.115820	22.2257	0.0196	W4P007	2	  4.2	0.8530	1	1	0.4524	0.750
VIPERS 402055941	402055941	331.884017	1.045187	22.2851	0.0307	W4P007	2	  2.5	0.8519	1	1	0.4463	0.750
VIPERS 402058996	402058996	331.885324	1.060187	22.4083	0.0286	W4P007	2	  2.5	0.8693	1	1	0.4463	0.750
VIPERS 402059797	402059797	331.886879	1.063351	22.1199	0.0323	W4P007	2	  1.5	0.8676	1	1	0.4524	-1.000
VIPERS 402058875	402058875	331.889240	1.060360	21.2504	0.0144	W4P007	2	  3.2	0.6829	1	1	0.4519	0.920
VIPERS 402078345	402078345	331.889844	1.142884	18.5683	0.0010	W4P007	2	  4.2	0.0000	1	1	0.4388	-1.000
VIPERS 402066339	402066339	331.891839	1.093360	22.0247	0.0213	W4P007	2	  3.5	0.5577	1	1	0.4524	0.718
VIPERS 402077727	402077727	331.892464	1.140749	22.0270	0.0255	W4P007	2	  2.5	0.8632	1	1	0.4524	0.750
VIPERS 402055734	402055734	331.893955	1.044385	21.9628	0.0212	W4P007	2	  0.0	9.9999	1	1	0.4508	-1.000
VIPERS 402079729	402079729	331.894199	1.148313	19.7992	0.0023	W4P007	2	  4.2	0.0000	1	1	0.4628	-1.000
VIPERS 402054290	402054290	331.895168	1.037814	22.1090	0.0235	W4P007	2	  2.5	0.6807	1	1	0.4524	0.756
VIPERS 402065662	402065662	331.896035	1.089841	21.4084	0.0132	W4P007	2	  3.2	0.8681	1	1	0.4519	0.864
VIPERS 402077820	402077820	331.895408	1.140856	22.1666	0.0244	W4P007	2	  9.2	0.9819	1	1	0.4524	0.745
VIPERS 402076389	402076389	331.898416	1.135117	22.2336	0.0221	W4P007	2	  2.2	0.8624	1	1	0.4524	0.750
VIPERS 402055135	402055135	331.901063	1.041700	22.4997	0.0255	W4P007	2	  1.5	0.7811	1	1	0.4463	-1.000
VIPERS 402054002	402054002	331.902243	1.037025	20.8990	0.0046	W4P007	2	 12.2	1.7426	1	1	0.4479	-1.000
VIPERS 402062482	402062482	331.902621	1.076093	22.3415	0.0307	W4P007	2	  1.2	0.8787	1	1	0.4463	-1.000
VIPERS 402074150	402074150	331.902443	1.126584	22.1837	0.0198	W4P007	2	  3.5	0.5575	1	1	0.4524	0.718
VIPERS 402028181	402028181	331.788236	0.930482	22.4651	0.0230	W4P007	3	  3.2	0.7202	1	1	0.4463	0.771
VIPERS 402038807	402038807	331.788555	0.974546	22.2055	0.0281	W4P006	4	  2.2	0.6883	1	1	0.4524	0.756
VIPERS 402019468	402019468	331.790552	0.894156	20.9951	0.0076	W4P006	4	  2.5	0.5134	1	1	0.4479	0.935
VIPERS 402026572	402026572	331.791735	0.923389	20.5076	0.0068	W4P007	3	  3.5	0.6737	1	1	0.4582	0.959
VIPERS 402039625	402039625	331.791370	0.977784	22.0042	0.0157	W4P006	4	  1.4	1.0240	1	1	0.4524	-1.000
VIPERS 402025393	402025393	331.793074	0.919802	22.4297	0.0205	W4P007	3	  3.5	0.6740	1	1	0.4463	0.756
VIPERS 402012758	402012758	331.795655	0.868276	20.2704	0.0041	W4P007	3	  2.2	0.5924	1	1	0.4472	0.967
VIPERS 402029613	402029613	331.794956	0.936840	22.3416	0.0300	W4P007	3	  2.5	0.7443	1	1	0.4463	0.771
VIPERS 402015651	402015651	331.797274	0.879444	19.7257	0.0026	W4P007	3	  4.2	0.0000	1	1	0.4290	-1.000
VIPERS 402025391	402025391	331.797806	0.918943	21.5711	0.0199	W4P007	3	  2.5	0.9747	1	1	0.4525	0.781
VIPERS 402016577	402016577	331.800293	0.884271	21.6979	0.0133	W4P007	3	  4.2	0.0000	1	1	0.4525	-1.000
VIPERS 402034520	402034520	331.799303	0.957030	22.0149	0.0226	W4P007	3	  2.2	0.9112	1	1	0.4524	0.745
VIPERS 402016296	402016296	331.804255	0.883012	21.6312	0.0149	W4P007	3	  2.5	0.7315	1	1	0.4525	0.838
VIPERS 402024480	402024480	331.805885	0.916185	22.4674	0.0234	W4P007	3	  2.5	0.9500	1	1	0.4463	0.745
VIPERS 402033146	402033146	331.805192	0.953490	21.5769	0.0178	W4P007	3	  3.4	0.6087	1	1	0.4525	0.844
VIPERS 402024263	402024263	331.808655	0.913667	20.3371	0.0064	W4P007	3	  3.5	0.5120	1	1	0.4472	0.966
VIPERS 402042486	402042486	331.808100	0.989037	21.7670	0.0173	W4P007	3	  3.5	0.8480	1	1	0.4508	0.821
VIPERS 402011859	402011859	331.811215	0.865542	22.1362	0.0223	W4P007	3	  1.2	0.9752	1	1	0.4524	-1.000
VIPERS 402041839	402041839	331.809910	0.986643	22.2547	0.0244	W4P007	3	  4.5	0.5959	1	1	0.4463	0.718
VIPERS 402013459	402013459	331.812618	0.870788	20.9810	0.0120	W4P007	3	  1.5	0.5986	1	1	0.4479	-1.000
VIPERS 402033344	402033344	331.813071	0.951369	21.3648	0.0105	W4P007	3	  1.2	0.9100	1	1	0.4519	-1.000
VIPERS 402012150	402012150	331.815954	0.865941	21.1187	0.0099	W4P007	3	  3.2	0.5957	1	1	0.4410	0.914
VIPERS 402027967	402027967	331.816216	0.929090	21.6574	0.0227	W4P007	3	  2.2	0.7209	1	1	0.4525	0.838
VIPERS 402042119	402042119	331.816556	0.987543	21.9083	0.0227	W4P007	3	  0.0	9.9999	1	1	0.4508	-1.000
VIPERS 402013477	402013477	331.819923	0.872664	23.6525	0.0751	W4P007	3	 22.1	0.2384	1	1	-99.0000	-99.000
VIPERS 402013512	402013512	331.820766	0.872536	22.4808	0.0330	W4P007	3	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 402028280	402028280	331.818471	0.930966	22.0524	0.0240	W4P007	3	  1.2	0.8651	1	1	0.4524	-1.000
VIPERS 402037513	402037513	331.818769	0.969076	22.3050	0.0323	W4P007	3	  2.2	0.9130	1	1	0.4463	0.745
VIPERS 402016309	402016309	331.823675	0.883192	22.1217	0.0189	W4P007	3	  2.5	1.0240	1	1	0.4524	0.619
VIPERS 402037044	402037044	331.822818	0.968262	23.0695	0.0384	W4P007	3	 20.0	9.9999	1	1	-99.0000	-99.000
VIPERS 402037358	402037358	331.823835	0.968425	22.2610	0.0264	W4P007	3	  2.5	0.6679	1	1	0.4463	0.756
VIPERS 402016804	402016804	331.826725	0.885015	22.1405	0.0301	W4P007	3	  1.2	0.7563	1	1	0.4524	-1.000
VIPERS 402032627	402032627	331.825436	0.949113	22.0737	0.0182	W4P007	3	  1.5	0.9340	1	1	0.4524	-1.000
VIPERS 402020358	402020358	331.829407	0.897652	21.7226	0.0197	W4P007	3	  1.2	0.6193	1	1	0.4525	-1.000
VIPERS 402033738	402033738	331.828569	0.953061	22.2377	0.0250	W4P007	3	  1.2	0.8143	1	1	0.4524	-1.000
VIPERS 402022829	402022829	331.831303	0.907352	21.0246	0.0078	W4P007	3	  4.2	0.0000	1	1	0.4410	-1.000
VIPERS 402033662	402033662	331.830871	0.952898	22.1702	0.0257	W4P007	3	  1.2	0.8053	1	1	0.4524	-1.000
VIPERS 402015406	402015406	331.832717	0.878853	21.4835	0.0154	W4P007	3	  3.2	0.5976	1	1	0.4519	0.914
VIPERS 402034905	402034905	331.833419	0.958058	20.9862	0.0072	W4P007	3	  3.5	0.6998	1	1	0.4479	0.959
VIPERS 402016950	402016950	331.835112	0.885573	22.2987	0.0352	W4P007	3	  2.2	0.8662	1	1	0.4463	0.750
VIPERS 402041543	402041543	331.835307	0.984647	22.2822	0.0233	W4P007	3	  1.5	0.7846	1	1	0.4463	-1.000
VIPERS 402027238	402027238	331.837142	0.926209	21.9232	0.0237	W4P007	3	  2.2	0.9056	1	1	0.4508	0.781
VIPERS 402016717	402016717	331.840413	0.884977	22.0056	0.0201	W4P007	3	  1.5	0.8505	1	1	0.4524	-1.000
VIPERS 402041133	402041133	331.839513	0.983470	21.2690	0.0085	W4P007	3	  2.4	0.7323	1	1	0.4519	0.903
VIPERS 402017598	402017598	331.842354	0.887824	21.6412	0.0124	W4P007	3	  2.5	0.8670	1	1	0.4525	0.821
VIPERS 402038913	402038913	331.841965	0.973815	21.0991	0.0102	W4P007	3	  2.5	0.5155	1	1	0.4410	0.858
VIPERS 402013702	402013702	331.845667	0.872760	21.1425	0.0081	W4P007	3	  3.5	0.6643	1	1	0.4410	0.920
VIPERS 402024963	402024963	331.844615	0.917135	21.5412	0.0180	W4P007	3	  1.5	0.6762	1	1	0.4525	-1.000
VIPERS 402037085	402037085	331.844571	0.967957	19.8182	0.0049	W4P007	3	  2.5	0.5138	1	1	0.4628	0.983
VIPERS 402025255	402025255	331.846638	0.918523	21.8622	0.0159	W4P007	3	  2.2	0.9640	1	1	0.4508	0.781
VIPERS 402040052	402040052	331.846521	0.982954	17.8413	0.0007	W4P007	3	  4.2	0.0000	1	1	0.4107	-1.000
VIPERS 402018828	402018828	331.849022	0.891484	20.4018	0.0058	W4P007	3	  3.5	0.6680	1	1	0.4472	0.982
VIPERS 402032261	402032261	331.848249	0.947642	19.8711	0.0043	W4P007	3	  4.5	0.5151	1	1	0.4628	0.983
VIPERS 402017063	402017063	331.850526	0.884978	21.4985	0.0141	W4P007	3	  2.2	0.7121	1	1	0.4519	0.903
VIPERS 402037574	402037574	331.850279	0.969152	21.7133	0.0151	W4P007	3	  4.5	0.5132	1	1	0.4525	0.782
VIPERS 402039112	402039112	331.852788	0.975326	21.2647	0.0097	W4P007	3	  2.5	0.5127	1	1	0.4519	0.858
VIPERS 402012822	402012822	331.854939	0.869383	22.2418	0.0229	W4P007	3	  2.5	0.6860	1	1	0.4524	0.756
VIPERS 402039152	402039152	331.854340	0.974625	20.4406	0.0057	W4P007	3	  4.5	0.5102	1	1	0.4472	0.966
VIPERS 402038082	402038082	331.855912	0.970793	21.5169	0.0131	W4P007	3	  3.5	0.5149	1	1	0.4525	0.782
VIPERS 402021776	402021776	331.857576	0.904062	22.2125	0.0244	W4P007	3	  1.5	0.8244	1	1	0.4524	-1.000
VIPERS 402031454	402031454	331.857579	0.943193	20.6139	0.0086	W4P007	3	  1.4	0.5102	1	1	0.4582	-1.000
VIPERS 402040276	402040276	331.857336	0.980436	22.3953	0.0318	W4P007	3	  2.5	0.7746	1	1	0.4463	0.771
VIPERS 402040721	402040721	331.859566	0.985570	19.5236	0.0039	W4P007	3	  3.5	0.5126	1	1	0.4290	0.983
VIPERS 402017762	402017762	331.860939	0.888611	21.0719	0.0068	W4P007	3	 23.2	0.0000	1	1	-1.0000	-1.000
VIPERS 402017888	402017888	331.864412	0.888841	21.8303	0.0129	W4P007	3	  1.2	1.1245	1	1	0.4508	-1.000
VIPERS 402027483	402027483	331.862846	0.928209	22.4362	0.0212	W4P007	3	  2.2	0.0000	1	1	-1.0000	-1.000
VIPERS 402037686	402037686	331.861938	0.970017	22.0909	0.0210	W4P007	3	  2.5	1.0525	1	1	0.4524	0.619
VIPERS 402011710	402011710	331.867499	0.865163	22.2384	0.0171	W4P007	3	  4.2	0.0000	1	1	0.4524	-1.000
VIPERS 402031921	402031921	331.867747	0.946487	22.3935	0.0314	W4P007	3	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 402038966	402038966	331.869653	0.975672	22.4548	0.0210	W4P007	3	  1.5	0.8729	1	1	0.4463	-1.000
VIPERS 402014752	402014752	331.871657	0.876488	19.6245	0.0040	W4P007	3	  4.5	0.4493	1	1	0.4290	0.985
VIPERS 402031066	402031066	331.871127	0.942529	21.6851	0.0129	W4P007	3	  1.5	1.1379	1	1	0.4525	-1.000
VIPERS 402018622	402018622	331.874416	0.891116	22.0380	0.0183	W4P007	3	  2.5	0.6730	1	1	0.4524	0.756
VIPERS 402030549	402030549	331.872778	0.940693	22.3776	0.0302	W4P007	3	  1.2	0.9579	1	1	0.4463	-1.000
VIPERS 402022454	402022454	331.875490	0.907333	22.2551	0.0205	W4P007	3	  2.5	0.9760	1	1	0.4463	0.745
VIPERS 402039947	402039947	331.875697	0.982899	20.1613	0.0123	W4P007	3	  0.0	9.9999	1	1	0.4392	-1.000
VIPERS 402040313	402040313	331.876829	0.980888	22.0734	0.0155	W4P007	3	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 402023365	402023365	331.878463	0.910376	21.8582	0.0171	W4P007	3	  1.5	0.9291	1	1	0.4508	-1.000
VIPERS 402018400	402018400	331.880845	0.891380	22.4443	0.0213	W4P007	3	  4.2	0.6020	1	1	0.4463	0.718
VIPERS 402037374	402037374	331.880268	0.973812	19.5415	0.0040	W4P007	3	  3.5	0.5210	1	1	0.4290	0.983
VIPERS 402012718	402012718	331.882606	0.868287	20.5052	0.0052	W4P007	3	  4.5	0.4481	1	1	0.4582	0.851
VIPERS 402026357	402026357	331.882480	0.923678	22.2183	0.0170	W4P007	3	  2.5	0.6765	1	1	0.4524	0.756
VIPERS 402015645	402015645	331.884048	0.879503	21.7859	0.0199	W4P007	3	  1.5	0.6040	1	1	0.4508	-1.000
VIPERS 402038989	402038989	331.883608	0.973872	21.3372	0.0118	W4P007	3	  1.5	0.7213	1	1	0.4519	-1.000
VIPERS 402031864	402031864	331.885583	0.945698	21.7457	0.0148	W4P007	3	  2.5	0.7787	1	1	0.4525	0.838
VIPERS 402022368	402022368	331.887635	0.906847	21.7557	0.0119	W4P007	3	  2.5	0.8810	1	1	0.4508	0.821
VIPERS 402028360	402028360	331.889860	0.932460	17.5633	0.0011	W4P007	3	  1.2	0.2215	1	1	0.4107	-1.000
VIPERS 402014978	402014978	331.894079	0.877102	21.3726	0.0112	W4P007	3	  2.5	0.7764	1	1	0.4519	0.903
VIPERS 402028747	402028747	331.893677	0.932784	21.7259	0.0127	W4P007	3	  3.5	0.8794	1	1	0.4525	0.821
VIPERS 402042604	402042604	331.896819	0.988937	22.0539	0.0254	W4P007	3	  1.5	1.1758	1	1	0.4524	-1.000
VIPERS 402015627	402015627	331.900489	0.880124	21.9047	0.0188	W4P007	3	  2.2	0.8916	1	1	0.4508	0.821
VIPERS 402030613	402030613	331.900648	0.940657	22.1984	0.0339	W4P007	3	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 403031946	403031946	331.938764	0.966484	21.5775	0.0190	W4P007	4	  1.2	1.0694	1	1	0.4525	-1.000
VIPERS 403029844	403029844	331.939831	0.957006	22.3248	0.0314	W4P007	4	  1.2	0.8962	1	1	0.4463	-1.000
VIPERS 403015635	403015635	331.941392	0.890216	22.2395	0.0242	W4P007	4	  3.5	0.6722	1	1	0.4524	0.756
VIPERS 403024300	403024300	331.941734	0.931281	22.4739	0.0409	W4P007	4	  2.5	0.6719	1	1	0.4463	0.756
VIPERS 403031882	403031882	331.943126	0.967324	21.0290	0.0137	W4P007	4	  0.0	9.9999	1	1	0.4410	-1.000
VIPERS 403010342	403010342	331.943789	0.867090	20.7650	0.0094	W4P007	4	  2.4	0.9523	1	1	0.4479	0.873
VIPERS 403027712	403027712	331.944891	0.947840	20.7118	0.0087	W4P007	4	  2.4	0.7163	1	1	0.4582	0.939
VIPERS 403033884	403033884	331.948135	0.975467	22.2732	0.0287	W4P007	4	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 403012091	403012091	331.949038	0.873701	22.1893	0.0395	W4P007	4	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 403030864	403030864	331.949883	0.962606	19.9109	0.0049	W4P007	4	  3.4	0.5119	1	1	0.4628	0.983
VIPERS 403016017	403016017	331.951800	0.891578	22.0777	0.0280	W4P007	4	  3.2	0.8838	1	1	0.4524	0.750
VIPERS 403027091	403027091	331.951096	0.944246	22.4632	0.0301	W4P007	4	  2.2	0.0000	1	1	-1.0000	-1.000
VIPERS 403010751	403010751	331.953612	0.869578	19.6810	0.0040	W4P007	4	  4.4	0.4520	1	1	0.4290	0.958
VIPERS 403025084	403025084	331.953730	0.934369	22.2268	0.0250	W4P007	4	  4.5	0.5150	1	1	0.4524	0.646
VIPERS 403011375	403011375	331.954878	0.870358	21.9766	0.0215	W4P007	4	  2.5	0.9775	1	1	0.4508	0.781
VIPERS 403034906	403034906	331.955710	0.979820	21.2789	0.0145	W4P007	4	  1.5	0.5064	1	1	0.4519	-1.000
VIPERS 403014420	403014420	331.957525	0.884410	22.2389	0.0343	W4P007	4	  3.5	0.8287	1	1	0.4524	0.750
VIPERS 403031578	403031578	331.957630	0.964837	21.9072	0.0195	W4P007	4	  1.5	0.5077	1	1	0.4508	-1.000
VIPERS 403027714	403027714	331.959244	0.946833	22.0418	0.0406	W4P007	4	  3.5	0.9575	1	1	0.4524	0.745
VIPERS 403036712	403036712	331.959430	0.987867	21.7316	0.0256	W4P007	4	  1.2	0.8836	1	1	0.4525	-1.000
VIPERS 403032345	403032345	331.960651	0.968533	22.1349	0.0267	W4P007	4	  1.5	0.7939	1	1	0.4524	-1.000
VIPERS 403024400	403024400	331.961693	0.931458	21.9401	0.0272	W4P007	4	  3.5	0.5894	1	1	0.4508	0.844
VIPERS 403014908	403014908	331.963435	0.886434	21.4407	0.0130	W4P007	4	  3.2	0.6040	1	1	0.4519	0.914
VIPERS 403030107	403030107	331.963394	0.959794	22.4721	0.0399	W4P007	4	  9.5	0.8790	1	1	0.4463	0.750
VIPERS 403029056	403029056	331.969527	0.953248	22.2780	0.0336	W4P007	4	  2.5	0.7299	1	1	0.4463	0.771
VIPERS 403032959	403032959	331.971024	0.971041	21.3687	0.0120	W4P007	4	  3.2	0.8445	1	1	0.4519	0.864
VIPERS 403014145	403014145	331.974025	0.883078	22.0221	0.0227	W4P007	4	  4.2	0.0000	1	1	0.4524	-1.000
VIPERS 403026211	403026211	331.973365	0.939939	22.2354	0.0287	W4P007	4	 12.5	1.5051	1	1	0.4524	-1.000
VIPERS 403036455	403036455	331.972885	0.987542	22.1312	0.0214	W4P007	4	  1.5	0.6435	1	1	0.4524	-1.000
VIPERS 403015303	403015303	331.976315	0.888249	21.9448	0.0198	W4P007	4	  4.2	0.0000	1	1	0.4508	-1.000
VIPERS 403031947	403031947	331.976048	0.966444	22.4326	0.0415	W4P007	4	  2.5	0.9611	1	1	0.4463	0.745
VIPERS 403013082	403013082	331.977994	0.878146	22.1453	0.0246	W4P007	4	  3.5	0.5950	1	1	0.4524	0.718
VIPERS 403012366	403012366	331.979310	0.874918	22.3193	0.0352	W4P007	4	  2.2	1.0317	1	1	0.4463	0.619
VIPERS 403030233	403030233	331.980319	0.959067	22.2329	0.0283	W4P007	4	  1.2	1.0277	1	1	0.4524	-1.000
VIPERS 403017402	403017402	331.981796	0.898145	21.8716	0.0243	W4P007	4	  3.5	0.5850	1	1	0.4508	0.844
VIPERS 403010582	403010582	331.984933	0.867556	21.5481	0.0275	W4P007	4	  3.2	0.4171	1	1	0.4525	0.799
VIPERS 403021144	403021144	331.985079	0.915935	21.7660	0.0217	W4P007	4	  2.4	0.8830	1	1	0.4508	0.821
VIPERS 403031210	403031210	331.985246	0.963160	21.7785	0.0219	W4P007	4	  3.5	0.5940	1	1	0.4508	0.844
VIPERS 403029847	403029847	331.986989	0.956918	21.5017	0.0183	W4P007	4	  3.2	0.7192	1	1	0.4525	0.838
