# VIPERS Database
# File    : VIPERS_W1_SPECTRO_PDR1.txt.gz
# Date    : 2013-10-15 10:43
# Table   : W1_SPECTRO_PDR1
# Columns : 14
# Rows    : 30523
# SQL     : SELECT W1_SPECTRO_PDR1.id_IAU, W1_SPECTRO_PDR1.num, W1_SPEC
#           TRO_PDR1.alpha, W1_SPECTRO_PDR1.delta, W1_SPECTRO_PDR1.selm
#           ag, W1_SPECTRO_PDR1.errselmag, W1_SPECTRO_PDR1.pointing, W1
#           _SPECTRO_PDR1.quadrant, W1_SPECTRO_PDR1.zflg, W1_SPECTRO_PD
#           R1.zspec, W1_SPECTRO_PDR1.epoch, W1_SPECTRO_PDR1.photoMask,
#            W1_SPECTRO_PDR1.tsr, W1_SPECTRO_PDR1.ssr FROM W1_SPECTRO_P
#           DR1
# id_IAU	num	alpha	delta	selmag	errselmag	pointing	quadrant	zflg	zspec	epoch	photoMask	tsr	ssr
# CHAR	VARCHAR	DOUBLE	DOUBLE	FLOAT	FLOAT	VARCHAR	INT	FLOAT	FLOAT	INT	CHAR	FLOAT	FLOAT
# 		deg	deg	mag	mag								
VIPERS 119010586	119010586	30.725563	-4.646906	21.6697	0.0176	W1P065	3	  3.5	0.5752	2	1	0.4525	0.844
VIPERS 110203870	110203870	30.727536	-4.682232	22.4107	0.0506	W1P065	3	  1.5	0.8495	2	1	0.4463	-1.000
VIPERS 110184846	110184846	30.730223	-4.769505	22.2413	0.0263	W1P065	3	  4.5	1.0806	2	1	0.4524	0.619
VIPERS 110197666	110197666	30.728824	-4.710951	21.0940	0.0130	W1P065	3	  4.5	0.6593	2	1	0.4410	0.920
VIPERS 110194380	110194380	30.731963	-4.726166	22.2774	0.0327	W1P065	3	  4.5	0.7152	2	1	0.4463	0.771
VIPERS 110202462	110202462	30.735438	-4.688836	21.9458	0.0279	W1P065	3	  4.5	0.7779	2	1	0.4508	0.838
VIPERS 110184625	110184625	30.739884	-4.770817	21.5307	0.0142	W1P065	3	  3.2	0.4428	2	1	0.4525	0.799
VIPERS 110195430	110195430	30.738412	-4.721517	21.2355	0.0145	W1P065	3	  4.5	0.7179	2	1	0.4410	0.903
VIPERS 119008179	119008179	30.738861	-4.658677	22.1943	0.0276	W1P065	3	  4.2	0.8510	2	1	0.4524	0.750
VIPERS 110204083	110204083	30.741206	-4.680533	21.8658	0.0342	W1P065	3	  4.5	0.8494	2	1	0.4508	0.821
VIPERS 110198956	110198956	30.743029	-4.705093	22.1191	0.0278	W1P065	3	  3.2	0.7136	2	1	0.4524	0.771
VIPERS 110197311	110197311	30.744792	-4.712651	22.3266	0.0416	W1P065	3	  2.5	1.0771	2	0	-99.0000	-99.000
VIPERS 110205959	110205959	30.744644	-4.671474	22.4221	0.0613	W1P065	3	  2.5	0.7807	2	1	0.4463	0.771
VIPERS 110188791	110188791	30.746438	-4.751930	22.4059	0.0448	W1P065	3	  2.5	0.5743	2	1	0.4463	0.718
VIPERS 110197043	110197043	30.747832	-4.713389	21.4525	0.0164	W1P065	3	  4.4	0.7142	2	1	0.4519	0.903
VIPERS 110206780	110206780	30.747019	-4.666643	20.7530	0.0087	W1P065	3	  4.5	0.7777	2	1	0.4479	0.939
VIPERS 110185875	110185875	30.749480	-4.765156	21.6156	0.0170	W1P065	3	  4.5	0.5753	2	1	0.4525	0.844
VIPERS 110199595	110199595	30.749070	-4.700726	20.1454	0.0076	W1P065	3	  1.2	0.3834	2	1	0.4392	-1.000
VIPERS 119009086	119009086	30.749305	-4.653986	22.2849	0.0326	W1P065	3	  2.5	0.8490	2	1	0.4463	0.750
VIPERS 110195826	110195826	30.750957	-4.719506	20.7961	0.0085	W1P065	3	  4.5	0.7152	2	1	0.4479	0.939
VIPERS 110187466	110187466	30.756889	-4.757818	21.8549	0.0254	W1P065	3	  1.5	0.5823	2	1	0.4508	-1.000
VIPERS 119008402	119008402	30.757450	-4.655998	21.3085	0.0240	W1P065	3	  2.2	0.7738	2	1	0.4519	0.903
VIPERS 110188289	110188289	30.760301	-4.753193	20.3838	0.0112	W1P065	3	  4.5	0.5746	2	1	0.4472	0.967
VIPERS 110207910	110207910	30.760766	-4.663683	21.9363	0.0204	W1P065	3	  4.5	1.0971	2	1	0.4508	0.638
VIPERS 110185971	110185971	30.762949	-4.764827	21.6008	0.0160	W1P065	3	  4.4	0.5687	2	1	0.4525	0.844
VIPERS 110194335	110194335	30.762798	-4.725777	21.4229	0.0255	W1P065	3	  3.5	0.9101	2	1	0.4519	0.815
VIPERS 110199567	110199567	30.764169	-4.702496	22.2017	0.0275	W1P065	3	  4.5	0.8576	2	1	0.4524	0.750
VIPERS 110192784	110192784	30.765698	-4.733059	22.2148	0.0248	W1P065	3	  2.5	0.5745	2	1	0.4524	0.718
VIPERS 110205592	110205592	30.765505	-4.672955	21.7137	0.0242	W1P065	3	  3.5	0.8580	2	1	0.4525	0.821
VIPERS 110185341	110185341	30.767629	-4.767439	21.8537	0.0191	W1P065	3	  4.5	0.7258	2	1	0.4508	0.838
VIPERS 110205291	110205291	30.767580	-4.674613	20.0645	0.0041	W1P065	3	  4.2	0.0000	2	1	0.4392	-1.000
VIPERS 110185608	110185608	30.770000	-4.766415	21.9022	0.0184	W1P065	3	  4.5	0.7260	2	1	0.4508	0.838
VIPERS 110185265	110185265	30.773708	-4.767761	22.1024	0.0224	W1P065	3	  4.5	0.7271	2	1	0.4524	0.771
VIPERS 119007458	119007458	30.773649	-4.661635	21.0230	0.0123	W1P065	3	  2.5	0.6090	2	1	0.4410	0.914
VIPERS 110203483	110203483	30.774932	-4.683136	21.4351	0.0250	W1P065	3	  0.0	9.9999	2	1	0.4519	-1.000
VIPERS 110199179	110199179	30.776146	-4.703392	21.7697	0.0240	W1P065	3	  1.2	0.5731	2	1	0.4508	-1.000
VIPERS 119008715	119008715	30.777318	-4.655135	21.8709	0.0341	W1P065	3	  1.2	1.0595	2	1	0.4508	-1.000
VIPERS 110201776	110201776	30.780285	-4.691410	20.2118	0.0065	W1P065	3	  4.5	0.6086	2	1	0.4392	0.967
VIPERS 119009073	119009073	30.778848	-4.654259	21.9581	0.0189	W1P065	3	  4.5	0.8421	2	1	0.4508	0.821
VIPERS 110196041	110196041	30.781720	-4.718750	21.4702	0.0159	W1P065	3	  2.2	0.8558	2	1	0.4519	0.864
VIPERS 110196009	110196009	30.784779	-4.719153	21.1215	0.0100	W1P065	3	  4.5	0.5753	2	1	0.4410	0.914
VIPERS 110185612	110185612	30.787648	-4.766010	22.4359	0.0377	W1P065	3	  2.5	0.7584	2	1	0.4463	0.771
VIPERS 110194903	110194903	30.788648	-4.722520	20.0886	0.0056	W1P065	3	  4.4	0.5083	2	1	0.4392	0.966
VIPERS 110205306	110205306	30.787438	-4.674017	20.6408	0.0086	W1P065	3	  4.5	0.6132	2	1	0.4582	0.959
VIPERS 110187483	110187483	30.790692	-4.757371	21.8833	0.0263	W1P065	3	  1.5	0.5322	2	1	0.4508	-1.000
VIPERS 110197249	110197249	30.790684	-4.712888	21.3020	0.0136	W1P065	3	  4.2	0.5096	2	1	0.4519	0.858
VIPERS 110206007	110206007	30.791236	-4.671428	21.7298	0.0190	W1P065	3	  4.5	0.6059	2	1	0.4525	0.844
VIPERS 110192312	110192312	30.793011	-4.735728	22.4743	0.0372	W1P065	3	  4.5	0.9112	2	1	0.4463	0.745
VIPERS 119010332	119010332	30.792649	-4.648246	21.9435	0.0293	W1P065	3	  2.5	0.6065	2	1	0.4508	0.856
VIPERS 110197559	110197559	30.796805	-4.711079	20.5825	0.0084	W1P065	3	  4.4	0.6231	2	1	0.4582	0.959
VIPERS 119009885	119009885	30.796958	-4.649528	21.2432	0.0152	W1P065	3	  4.4	0.8954	2	1	0.4410	0.864
VIPERS 110190270	110190270	30.798985	-4.744572	21.9038	0.0312	W1P065	3	  3.5	0.9112	2	1	0.4508	0.781
VIPERS 110198694	110198694	30.798977	-4.706470	22.1723	0.0297	W1P065	3	  4.5	0.6229	2	1	0.4524	0.756
VIPERS 110195369	110195369	30.804177	-4.722083	21.8638	0.0212	W1P065	3	  4.5	0.6994	2	1	0.4508	0.856
VIPERS 110188339	110188339	30.842036	-4.753279	21.1639	0.0108	W1P065	4	  4.5	0.6464	2	1	0.4410	0.920
VIPERS 110201169	110201169	30.842553	-4.695046	22.2452	0.0291	W1P065	4	  4.5	0.7092	2	1	0.4524	0.771
VIPERS 110194733	110194733	30.844522	-4.724520	21.3243	0.0128	W1P065	4	  3.5	0.5051	2	1	0.4519	0.858
VIPERS 110205461	110205461	30.845447	-4.674715	21.9889	0.0245	W1P065	4	  1.2	0.8145	2	1	0.4508	-1.000
VIPERS 110195802	110195802	30.847008	-4.720147	22.1174	0.0226	W1P065	4	  4.5	0.6208	2	1	0.4524	0.756
VIPERS 110204990	110204990	30.847190	-4.673069	19.9302	0.0043	W1P065	4	  4.5	0.6083	2	1	0.4628	0.952
VIPERS 110189045	110189045	30.848995	-4.750559	22.0464	0.0264	W1P065	4	  4.5	0.6583	2	1	0.4524	0.756
VIPERS 119008519	119008519	30.849305	-4.656953	21.8876	0.0193	W1P065	4	  4.2	0.5479	2	1	0.4508	0.782
VIPERS 119008999	119008999	30.850701	-4.652887	21.2148	0.0145	W1P065	4	  0.0	9.9999	2	1	0.4410	-1.000
VIPERS 110207774	110207774	30.852335	-4.664445	21.6519	0.0159	W1P065	4	  4.5	0.6098	2	1	0.4525	0.844
VIPERS 110205319	110205319	30.853512	-4.673692	21.8570	0.0284	W1P065	4	  2.5	0.9024	2	1	0.4508	0.781
VIPERS 110195272	110195272	30.858317	-4.720213	21.1397	0.0136	W1P065	4	  2.5	0.7292	2	1	0.4410	0.903
VIPERS 110203819	110203819	30.860268	-4.681895	20.8744	0.0095	W1P065	4	  3.2	0.3633	2	1	0.4479	0.882
VIPERS 110190416	110190416	30.862050	-4.742248	20.8911	0.0092	W1P065	4	  4.4	0.8120	2	1	0.4479	0.905
VIPERS 110204476	110204476	30.862200	-4.679366	22.1030	0.0251	W1P065	4	  4.5	0.7575	2	1	0.4524	0.771
VIPERS 110186038	110186038	30.863394	-4.764195	22.4011	0.0489	W1P065	4	  1.5	0.9061	2	1	0.4463	-1.000
VIPERS 119008245	119008245	30.864416	-4.657830	22.2543	0.0463	W1P065	4	  9.2	1.0911	2	1	0.4463	0.619
VIPERS 110189828	110189828	30.866612	-4.747270	21.9490	0.0326	W1P065	4	  2.5	0.9964	2	1	0.4508	0.781
VIPERS 110204733	110204733	30.868859	-4.677976	22.4822	0.0302	W1P065	4	  4.5	0.7236	2	1	0.4463	0.771
VIPERS 110204160	110204160	30.870279	-4.680795	22.0789	0.0221	W1P065	4	  0.0	9.9999	2	1	0.4524	-1.000
VIPERS 110194464	110194464	30.871945	-4.725705	22.0565	0.0286	W1P065	4	  2.2	0.3889	2	1	0.4524	0.802
VIPERS 110208021	110208021	30.871978	-4.663054	22.4482	0.0339	W1P065	4	  3.5	0.7709	2	1	0.4463	0.771
VIPERS 110193906	110193906	30.873684	-4.727986	22.3502	0.0289	W1P065	4	  4.5	0.8576	2	1	0.4463	0.750
VIPERS 110205949	110205949	30.873762	-4.671569	21.5131	0.0151	W1P065	4	  3.5	0.7233	2	1	0.4525	0.838
VIPERS 110187458	110187458	30.875580	-4.757549	21.5810	0.0154	W1P065	4	  4.2	0.8884	2	1	0.4525	0.821
VIPERS 110195704	110195704	30.876328	-4.720504	22.3593	0.0343	W1P065	4	  2.5	0.7716	2	1	0.4463	0.771
VIPERS 110194713	110194713	30.877570	-4.724112	21.4083	0.0175	W1P065	4	  2.5	0.8953	2	1	0.4519	0.864
VIPERS 110204808	110204808	30.877817	-4.677927	21.7832	0.0185	W1P065	4	  4.5	0.6093	2	1	0.4508	0.844
VIPERS 110193052	110193052	30.879215	-4.732389	22.4782	0.0338	W1P065	4	  3.5	0.8134	2	1	0.4463	0.750
VIPERS 110187459	110187459	30.880454	-4.757621	22.0541	0.0255	W1P065	4	  4.5	0.6304	2	1	0.4524	0.756
VIPERS 110198580	110198580	30.880905	-4.706117	22.3053	0.0351	W1P065	4	  3.5	0.7150	2	1	0.4463	0.771
VIPERS 110186333	110186333	30.882124	-4.762937	22.3906	0.0403	W1P065	4	  0.0	9.9999	2	1	0.4463	-1.000
VIPERS 110198978	110198978	30.882564	-4.705098	22.1652	0.0364	W1P065	4	  2.5	0.6617	2	1	0.4524	0.756
VIPERS 110194918	110194918	30.884641	-4.724002	21.6827	0.0221	W1P065	4	  2.5	0.9989	2	1	0.4525	0.781
VIPERS 110204275	110204275	30.884508	-4.680366	21.5729	0.0159	W1P065	4	  4.5	0.8933	2	1	0.4525	0.821
VIPERS 110192054	110192054	30.886009	-4.736487	22.4759	0.0326	W1P065	4	  2.5	1.0457	2	1	0.4463	0.619
VIPERS 110207031	110207031	30.887498	-4.666337	21.8926	0.0210	W1P065	4	  3.5	0.7248	2	1	0.4508	0.838
VIPERS 110203948	110203948	30.888710	-4.682021	22.1622	0.0237	W1P065	4	  4.5	0.7314	2	1	0.4524	0.771
VIPERS 110188867	110188867	30.891612	-4.751534	21.7783	0.0222	W1P065	4	  3.5	0.6614	2	1	0.4508	0.856
VIPERS 110205352	110205352	30.890413	-4.675140	22.1893	0.0325	W1P065	4	  2.5	0.8926	2	1	0.4524	0.750
VIPERS 110184453	110184453	30.893331	-4.771690	21.0030	0.0082	W1P065	4	  4.2	0.0000	2	1	0.4410	-1.000
VIPERS 110193860	110193860	30.893707	-4.728301	22.2144	0.0408	W1P065	4	  3.5	0.6632	2	1	0.4524	0.756
VIPERS 110206739	110206739	30.893669	-4.668032	22.1876	0.0240	W1P065	4	 11.2	1.7981	2	1	0.4524	-1.000
VIPERS 110196380	110196380	30.895749	-4.717356	22.2552	0.0394	W1P065	4	  2.5	0.9191	2	1	0.4463	0.745
VIPERS 119008379	119008379	30.896966	-4.657981	22.1553	0.0321	W1P065	4	  4.5	0.6093	2	1	0.4524	0.718
VIPERS 110185220	110185220	30.899031	-4.767852	22.4779	0.0362	W1P065	4	  4.5	0.8080	2	1	0.4463	0.750
VIPERS 110200972	110200972	30.899041	-4.695792	22.1582	0.0326	W1P065	4	  3.5	0.9180	2	1	0.4524	0.745
VIPERS 110191561	110191561	30.901140	-4.738946	22.1449	0.0273	W1P065	4	  3.4	1.0368	2	1	0.4524	0.619
VIPERS 110204248	110204248	30.900708	-4.680364	21.6108	0.0171	W1P065	4	  2.5	0.6488	2	1	0.4525	0.856
VIPERS 110187066	110187066	30.902629	-4.759425	21.2637	0.0114	W1P065	4	  4.2	0.5669	2	1	0.4519	0.914
VIPERS 110197510	110197510	30.902846	-4.708898	20.3574	0.0100	W1P065	4	  4.4	0.7156	2	1	0.4472	0.967
VIPERS 119010858	119010858	30.903143	-4.645931	22.1682	0.0315	W1P065	4	  3.5	0.6268	2	1	0.4524	0.756
VIPERS 119007682	119007682	30.904396	-4.661267	22.0169	0.0254	W1P065	4	  4.5	0.6060	2	1	0.4524	0.718
VIPERS 110188773	110188773	30.906238	-4.751967	22.4691	0.0372	W1P065	4	  2.5	0.6896	2	1	0.4463	0.756
VIPERS 110206470	110206470	30.905711	-4.668825	21.6831	0.0216	W1P065	4	  4.4	0.8030	2	1	0.4525	0.821
VIPERS 110188889	110188889	30.907858	-4.750823	22.1689	0.0413	W1P065	4	  2.5	0.9210	2	1	0.4524	0.745
VIPERS 110199256	110199256	30.907892	-4.701743	22.2204	0.0251	W1P065	4	  3.5	0.8022	2	1	0.4524	0.750
VIPERS 119009816	119009816	30.908181	-4.649696	21.3675	0.0166	W1P065	4	  4.5	0.6265	2	1	0.4519	0.920
VIPERS 110203589	110203589	30.909839	-4.681308	21.1545	0.0134	W1P065	4	  3.5	0.6089	2	1	0.4410	0.914
VIPERS 110186931	110186931	30.911791	-4.759878	22.4282	0.0291	W1P065	4	  4.5	0.5730	2	1	0.4463	0.718
VIPERS 110201402	110201402	30.911527	-4.693150	20.7111	0.0077	W1P065	4	  4.4	0.6884	2	1	0.4582	0.959
VIPERS 119008564	119008564	30.913244	-4.654598	20.1189	0.0066	W1P065	4	  4.5	0.5202	2	1	0.4392	0.966
VIPERS 110205423	110205423	30.915780	-4.673058	20.4250	0.0071	W1P065	4	  4.4	0.8008	2	1	0.4472	0.879
VIPERS 110200188	110200188	30.917041	-4.699427	21.4830	0.0135	W1P065	4	  4.5	0.6635	2	1	0.4519	0.920
VIPERS 110193217	110193217	30.918535	-4.731691	21.8263	0.0213	W1P065	4	  3.5	0.6633	2	1	0.4508	0.856
VIPERS 119009188	119009188	30.918946	-4.653131	21.0624	0.0102	W1P065	4	  4.5	0.6067	2	1	0.4410	0.914
VIPERS 110207978	110207978	30.921071	-4.663159	22.3850	0.0392	W1P065	4	  2.5	0.6934	2	1	0.4463	0.756
VIPERS 110196163	110196163	30.923603	-4.718022	22.4121	0.0385	W1P065	4	  2.4	1.1593	2	1	0.4463	0.522
VIPERS 119008524	119008524	30.922267	-4.652682	20.0080	0.0066	W1P065	4	  4.5	0.7299	2	1	0.4392	0.967
VIPERS 110195797	110195797	30.924941	-4.719829	22.4368	0.0337	W1P065	4	  2.5	0.8749	2	1	0.4463	0.750
VIPERS 110197948	110197948	30.926452	-4.709840	21.4378	0.0138	W1P065	4	  3.5	0.6083	2	1	0.4519	0.914
VIPERS 110196921	110196921	30.929713	-4.714422	22.3089	0.0317	W1P065	4	  3.5	0.8172	2	1	0.4463	0.750
VIPERS 119009908	119009908	30.930039	-4.650284	22.3171	0.0263	W1P065	4	  4.2	0.8780	2	1	0.4463	0.750
VIPERS 110185907	110185907	30.932043	-4.764714	22.0464	0.0272	W1P065	4	  3.5	0.8596	2	1	0.4524	0.750
VIPERS 110204873	110204873	30.931801	-4.677531	22.3191	0.0345	W1P065	4	  2.5	0.9961	2	1	0.4463	0.745
VIPERS 110201625	110201625	30.933756	-4.691947	21.5620	0.0216	W1P065	4	  2.5	0.6114	2	1	0.4525	0.844
VIPERS 110184309	110184309	30.936648	-4.772326	22.1723	0.0313	W1P065	4	  1.2	0.4124	2	1	0.4524	-1.000
VIPERS 110196602	110196602	30.936309	-4.716121	21.8389	0.0220	W1P065	4	  3.2	0.9187	2	1	0.4508	0.781
VIPERS 110186910	110186910	30.938494	-4.760175	21.7278	0.0183	W1P065	4	  4.5	0.4428	2	1	0.4525	0.799
VIPERS 110200312	110200312	30.938995	-4.698487	22.0380	0.0329	W1P065	4	  3.5	1.1371	2	1	0.4524	0.522
VIPERS 110195540	110195540	30.941598	-4.720413	21.3618	0.0216	W1P065	4	  3.5	0.8594	2	1	0.4519	0.864
VIPERS 110204032	110204032	30.941243	-4.680556	20.8559	0.0119	W1P065	4	  4.5	0.5222	2	1	0.4479	0.935
VIPERS 110205517	110205517	30.943401	-4.673898	21.9463	0.0403	W1P065	4	  2.5	0.8904	2	1	0.4508	0.821
VIPERS 110190553	110190553	30.944802	-4.743727	22.1844	0.0370	W1P065	4	  3.5	0.7946	2	1	0.4524	0.771
VIPERS 110202008	110202008	30.945146	-4.690180	21.0730	0.0179	W1P065	4	  3.5	0.8527	2	1	0.4410	0.864
VIPERS 110204082	110204082	30.946489	-4.680866	21.5348	0.0169	W1P065	4	  3.5	0.5973	2	1	0.4525	0.844
VIPERS 110190709	110190709	30.947722	-4.742834	21.8772	0.0295	W1P065	4	  4.2	0.6469	2	1	0.4508	0.856
VIPERS 110201287	110201287	30.948102	-4.692939	21.7284	0.0309	W1P065	4	  2.2	0.6806	2	1	0.4525	0.856
VIPERS 119008454	119008454	30.947888	-4.655778	21.4764	0.0248	W1P065	4	  1.5	0.4597	2	1	0.4519	-1.000
VIPERS 110187756	110187756	30.949070	-4.756526	21.7414	0.0182	W1P065	4	  3.5	0.6647	2	1	0.4525	0.856
VIPERS 110198688	110198688	30.949883	-4.705212	20.8695	0.0122	W1P065	4	  3.5	0.7109	2	1	0.4479	0.939
VIPERS 110205208	110205208	30.951554	-4.675409	21.4976	0.0170	W1P065	4	  4.2	0.8248	2	0	-99.0000	-99.000
VIPERS 110190163	110190163	30.953065	-4.744002	20.8661	0.0164	W1P065	4	  2.4	0.9258	2	1	0.4479	0.939
VIPERS 110202255	110202255	30.953283	-4.687325	21.0112	0.0125	W1P065	4	  4.5	0.9793	2	1	0.4410	0.815
VIPERS 119029007	119029007	30.328054	-4.558141	22.0155	0.0208	W1P063	1	  1.2	0.0000	2	1	0.4524	-1.000
VIPERS 119024836	119024836	30.330199	-4.578018	22.3948	0.0414	W1P063	1	  2.5	0.9073	2	1	0.4463	0.745
VIPERS 119033415	119033415	30.329600	-4.536744	22.1315	0.0378	W1P063	1	  2.2	0.8183	2	1	0.4524	0.750
VIPERS 119028012	119028012	30.331920	-4.563501	22.3856	0.0282	W1P063	1	  4.2	0.3878	2	1	0.4463	0.802
VIPERS 119023217	119023217	30.333332	-4.586560	22.1532	0.0262	W1P063	1	  4.5	0.6679	2	1	0.4524	0.756
VIPERS 119045421	119045421	30.334875	-4.477469	22.4169	0.0405	W1P063	1	  0.0	9.9999	2	1	0.4463	-1.000
VIPERS 119027877	119027877	30.337036	-4.563188	21.4066	0.0204	W1P063	1	  3.5	0.6517	2	1	0.4519	0.920
VIPERS 119043589	119043589	30.336268	-4.486511	21.5967	0.0137	W1P063	1	  4.2	0.0000	2	1	0.4525	-1.000
VIPERS 119030730	119030730	30.338936	-4.549440	21.8905	0.0208	W1P063	1	  4.2	1.0620	2	1	0.4508	0.638
VIPERS 119043026	119043026	30.339237	-4.483640	20.2180	0.0072	W1P063	1	  4.2	0.3584	2	1	0.4392	0.958
VIPERS 119021782	119021782	30.344449	-4.593579	22.3846	0.0389	W1P063	1	  9.5	1.0346	2	1	0.4463	0.619
VIPERS 119036005	119036005	30.343367	-4.523313	22.0640	0.0427	W1P063	1	  2.5	1.0621	2	1	0.4524	0.619
VIPERS 119032875	119032875	30.349027	-4.539095	22.4942	0.0393	W1P063	1	  9.2	0.9864	2	1	0.4463	0.745
VIPERS 119027084	119027084	30.352707	-4.567783	22.0384	0.0213	W1P063	1	  4.5	0.6905	2	1	0.4524	0.756
VIPERS 119027019	119027019	30.354267	-4.567895	21.2795	0.0112	W1P063	1	  4.5	0.8044	2	1	0.4519	0.864
VIPERS 119037917	119037917	30.354732	-4.514397	21.9582	0.0309	W1P063	1	  3.5	0.5367	2	1	0.4508	0.782
VIPERS 119021663	119021663	30.356960	-4.593835	21.3952	0.0137	W1P063	1	  4.5	0.6476	2	1	0.4519	0.920
VIPERS 119030537	119030537	30.356092	-4.550662	22.2284	0.0361	W1P063	1	  3.5	1.1396	2	1	0.4524	0.522
VIPERS 119043991	119043991	30.357171	-4.483083	21.9161	0.0450	W1P063	1	  0.0	9.9999	2	1	0.4508	-1.000
VIPERS 119024635	119024635	30.362649	-4.575297	20.5909	0.0090	W1P063	1	  4.5	0.5058	2	1	0.4582	0.935
VIPERS 119045406	119045406	30.365181	-4.477606	22.1953	0.0324	W1P063	1	  2.2	0.7470	2	1	0.4524	0.771
VIPERS 119034693	119034693	30.368748	-4.529553	21.1265	0.0157	W1P063	1	  3.5	0.4717	2	1	0.4410	0.776
VIPERS 119029166	119029166	30.371204	-4.556249	20.4138	0.0074	W1P063	1	  4.5	0.4869	2	1	0.4472	0.950
VIPERS 119031910	119031910	30.373073	-4.543115	22.3667	0.0522	W1P063	1	  3.2	0.7689	2	1	0.4463	0.771
VIPERS 119035134	119035134	30.374496	-4.528045	22.4963	0.0388	W1P063	1	  4.5	0.7127	2	1	0.4463	0.771
VIPERS 119037853	119037853	30.376962	-4.514278	21.9754	0.0342	W1P063	1	  9.2	0.8959	2	1	0.4508	0.821
VIPERS 119032424	119032424	30.378768	-4.541662	22.3130	0.0316	W1P063	1	  4.5	0.8229	2	1	0.4463	0.750
VIPERS 119024043	119024043	30.380557	-4.582710	22.1181	0.0220	W1P063	1	  4.5	0.6130	2	1	0.4524	0.756
VIPERS 119034518	119034518	30.380901	-4.531053	21.2465	0.0114	W1P063	1	  4.5	0.5285	2	1	0.4410	0.858
VIPERS 119042946	119042946	30.380243	-4.486811	21.4417	0.0196	W1P063	1	  4.4	0.7681	2	1	0.4519	0.903
VIPERS 119022686	119022686	30.382485	-4.589003	22.2142	0.0413	W1P063	1	  9.2	0.9999	2	1	0.4524	0.745
VIPERS 119036595	119036595	30.382218	-4.520324	21.8518	0.0334	W1P063	1	  4.5	0.5621	2	1	0.4508	0.844
VIPERS 119025107	119025107	30.384107	-4.576897	21.9424	0.0280	W1P063	1	  4.5	0.8237	2	1	0.4508	0.821
VIPERS 119034755	119034755	30.383589	-4.529291	21.3175	0.0196	W1P063	1	  3.4	1.0575	2	1	0.4519	0.646
VIPERS 119026522	119026522	30.385653	-4.570496	21.8981	0.0231	W1P063	1	  4.2	0.8238	2	1	0.4508	0.821
VIPERS 119030632	119030632	30.388737	-4.550219	22.0463	0.0298	W1P063	1	  2.5	0.5493	2	1	0.4524	0.646
VIPERS 119025783	119025783	30.390181	-4.572832	21.0166	0.0143	W1P063	1	  4.5	0.8224	2	1	0.4410	0.864
VIPERS 119045662	119045662	30.390184	-4.475870	21.5008	0.0209	W1P063	1	  3.4	0.5621	2	1	0.4525	0.844
VIPERS 119037052	119037052	30.391753	-4.518496	22.2201	0.0541	W1P063	1	  3.2	0.8998	2	1	0.4524	0.750
VIPERS 119023519	119023519	30.394034	-4.585173	21.4768	0.0156	W1P063	1	  4.5	0.8018	2	1	0.4519	0.864
VIPERS 119034762	119034762	30.394096	-4.530137	21.7210	0.0180	W1P063	1	  3.5	0.5275	2	1	0.4525	0.782
VIPERS 119035658	119035658	30.395260	-4.525844	21.5887	0.0178	W1P063	1	  4.5	0.8208	2	1	0.4525	0.821
VIPERS 119033265	119033265	30.396961	-4.537338	22.0534	0.0360	W1P063	1	  1.5	1.0724	2	1	0.4524	-1.000
VIPERS 119026192	119026192	30.399714	-4.572234	22.1751	0.0439	W1P063	1	  4.5	0.8233	2	1	0.4524	0.750
VIPERS 119040970	119040970	30.398739	-4.499879	22.3216	0.0355	W1P063	1	  3.5	1.0220	2	1	0.4463	0.619
VIPERS 119026097	119026097	30.401667	-4.572329	21.8967	0.0249	W1P063	1	  3.2	0.8240	2	1	0.4508	0.821
VIPERS 119041935	119041935	30.402432	-4.494519	22.1827	0.0248	W1P063	1	  4.5	0.5641	2	1	0.4524	0.718
VIPERS 119030272	119030272	30.404799	-4.551293	21.4669	0.0213	W1P063	1	  4.5	1.0562	2	1	0.4519	0.646
VIPERS 119044226	119044226	30.403838	-4.483216	22.3292	0.0418	W1P063	1	  4.2	0.7944	2	1	0.4463	0.771
VIPERS 119029073	119029073	30.406311	-4.557767	22.4610	0.0393	W1P063	1	  2.2	0.5085	2	1	0.4463	0.646
VIPERS 119034899	119034899	30.411317	-4.529284	21.8663	0.0240	W1P063	1	  3.5	0.5563	2	1	0.4508	0.844
VIPERS 119024766	119024766	30.418230	-4.577655	21.1493	0.0157	W1P063	1	  2.5	0.6109	2	1	0.4410	0.914
VIPERS 119024145	119024145	30.421242	-4.581586	21.7107	0.0161	W1P063	1	 14.2	1.1056	2	1	-1.0000	-1.000
VIPERS 119037983	119037983	30.421523	-4.513984	21.8190	0.0237	W1P063	1	  4.5	0.5586	2	1	0.4508	0.844
VIPERS 119030323	119030323	30.424421	-4.550473	20.9872	0.0121	W1P063	1	  4.4	0.7138	2	1	0.4479	0.939
VIPERS 119026075	119026075	30.427462	-4.572077	22.3884	0.0317	W1P063	1	  4.5	0.5080	2	1	0.4463	0.646
VIPERS 119021366	119021366	30.430173	-4.595346	22.2456	0.0260	W1P063	1	  3.5	0.6597	2	1	0.4524	0.756
VIPERS 119028633	119028633	30.434948	-4.559747	22.0026	0.0237	W1P063	1	  4.5	0.4404	2	1	0.4524	0.802
